-0.8638458,10.226456,0.5412445,1835882
-0.8825989,10.256882,0.6085968,1835983
-0.92510986,10.316589,0.58122253,1836135
-0.9673157,10.284439,0.72569275,1836284
-0.12937927,10.779312,0.39541626,1836386
-1.3128204,9.940079,0.104385376,1836538
-0.5023041,10.732986,0.9980316,1836688
-3.00029,10.795837,-0.24983215,1836889
-8.214279,7.7423706,-11.293716,1836990
17.100876,5.3656616,24.330933,1837141
-23.157806,4.775345,6.0626373,1837292
-9.591858,17.41101,-12.100082,1837393
-24.285004,-7.486145,-18.987762,1837544
5.7908783,-26.584396,-14.995697,1837695
-0.4789734,8.745483,5.288376,1852197
-0.4514923,8.7682495,5.2186127,1852298
-0.45347595,8.640839,5.0500183,1852400
-1.366333,9.205887,5.3769836,1852600
-0.21708679,8.808685,5.300598,1852701
-0.018615723,8.722473,5.1311035,1852803
-0.13267517,8.455109,4.7553406,1852904
-0.30319214,9.281433,5.193039,1853054
-0.5186615,9.700027,2.9819794,1853206
-0.97732544,10.022049,1.5123596,1853406
-1.262497,9.987305,1.2201691,1853507
-0.97080994,9.951599,1.0145569,1853610
-0.6702118,10.448837,1.9271393,1853808
-0.2963562,10.142929,0.65437317,1853911
-0.59880066,10.166595,0.33773804,1854012
-0.46365356,10.330017,0.56985474,1854211
-0.26782227,10.336212,0.14193726,1854313
-0.3508606,10.324219,0.019607544,1854415
-0.3025055,10.392029,0.13641357,1854614
-0.13873291,10.374359,0.25390625,1854715
-0.23318481,10.431,0.2680664,1854818
-0.015197754,10.192734,-0.07733154,1855017
-0.56344604,10.452805,-0.19862366,1855118
-0.5784607,10.593704,0.013473511,1855220
0.009292603,10.292862,-0.16410828,1855420
0.17408752,10.15657,-0.2381134,1855521
0.088638306,10.311401,-0.27630615,1855623
0.091049194,10.373291,-0.34602356,1855823
-0.13980103,10.3754425,-0.3730011,1855926
0.44056702,11.072403,-1.2523651,1856075
-2.3427277,13.481583,-2.128128,1856226
-13.33046,-1.6026764,-3.5514374,1856429
4.802475,6.6864777,10.395508,1856628
-17.011765,-6.9941406,-10.280853,1856729
-24.054047,12.174454,-13.232346,1856833
-2.9013672,-3.6940765,7.5608826,1857031
9.407501,8.294785,22.342087,1857134
-23.863937,15.832916,-12.077972,1857283
-3.538803,-7.3373413,1.898468,1857434
-2.4651794,3.1527405,7.6113586,1857536
-3.2945862,23.349716,11.573944,1857686
5.820221,-7.6493835,8.5885315,1857838
-9.472717,23.745056,6.8980713,1857941
-11.829697,-9.977219,-2.468689,1858090
1.4631958,6.686096,12.721649,1858240
-17.607529,18.985336,-1.2023773,1858342
3.6894531,-2.7803955,11.658356,1858492
-19.789795,11.891434,-11.871704,1858643
2.4163666,-11.227463,-1.2962952,1858745
-21.778992,13.062515,-4.5865936,1858895
5.980774,8.352692,28.983566,1859048
-19.092453,9.48558,-16.191727,1859247
12.442368,-1.1933136,16.439285,1859448
-20.08722,10.423889,-11.069489,1859550
-5.641815,22.190048,9.701141,1859651
-20.313614,4.851883,-8.862305,1859852
-11.163406,0.07368469,-7.199005,1859954
7.823532,1.4889832,13.250778,1860103
-10.940842,14.224869,-5.4382935,1860254
-4.0027924,11.374878,-0.010391235,1860356
-1.8288422,9.95726,1.3600464,1860506
-2.4229126,10.869797,1.647522,1860657
-3.0282593,8.9075775,0.74845886,1860759
-2.5620117,10.253113,-0.032180786,1860910
-2.510498,10.06163,0.823761,1861026
-2.7654724,10.159683,-0.07846069,1861174
-3.0989075,10.336212,1.1571808,1861281
